row_id,main_id,name,indicator,value,year,scenario,source_id,geometry
water_risk-387b06fe-2030-opt-2,ON-MAIN-387b06fe,Welland Mill,Water Depletion Label,Low - Medium (5-25%),2030,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-79.235065 42.998265)
water_risk-387b06fe-2030-opt-3,ON-MAIN-387b06fe,Welland Mill,Interannual Variability Label,Low - Medium (0.25-0.50),2030,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-79.235065 42.998265)
water_risk-387b06fe-2050-bau-1,ON-MAIN-387b06fe,Welland Mill,Water Stress Label,Extremely high (>80%),2050,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-79.235065 42.998265)
water_risk-387b06fe-2050-bau-2,ON-MAIN-387b06fe,Welland Mill,Water Depletion Label,Low - Medium (5-25%),2050,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-79.235065 42.998265)
water_risk-387b06fe-2050-bau-3,ON-MAIN-387b06fe,Welland Mill,Interannual Variability Label,Low - Medium (0.25-0.50),2050,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-79.235065 42.998265)
water_risk-387b06fe-2050-pes-1,ON-MAIN-387b06fe,Welland Mill,Water Stress Label,Extremely high (>80%),2050,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-79.235065 42.998265)
water_risk-387b06fe-2050-pes-2,ON-MAIN-387b06fe,Welland Mill,Water Depletion Label,Medium - High (25-50%),2050,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-79.235065 42.998265)
water_risk-387b06fe-2050-pes-3,ON-MAIN-387b06fe,Welland Mill,Interannual Variability Label,Low - Medium (0.25-0.50),2050,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-79.235065 42.998265)
water_risk-387b06fe-2050-opt-1,ON-MAIN-387b06fe,Welland Mill,Water Stress Label,Extremely high (>80%),2050,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-79.235065 42.998265)
water_risk-387b06fe-2050-opt-2,ON-MAIN-387b06fe,Welland Mill,Water Depletion Label,Low - Medium (5-25%),2050,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-79.235065 42.998265)
water_risk-387b06fe-2050-opt-3,ON-MAIN-387b06fe,Welland Mill,Interannual Variability Label,Low - Medium (0.25-0.50),2050,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-79.235065 42.998265)
water_risk-387b06fe-2080-bau-1,ON-MAIN-387b06fe,Welland Mill,Water Stress Label,High (40-80%),2080,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-79.235065 42.998265)
water_risk-387b06fe-2080-bau-2,ON-MAIN-387b06fe,Welland Mill,Water Depletion Label,Low - Medium (5-25%),2080,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-79.235065 42.998265)
water_risk-387b06fe-2080-bau-3,ON-MAIN-387b06fe,Welland Mill,Interannual Variability Label,Low - Medium (0.25-0.50),2080,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-79.235065 42.998265)
water_risk-387b06fe-2080-pes-1,ON-MAIN-387b06fe,Welland Mill,Water Stress Label,Extremely high (>80%),2080,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-79.235065 42.998265)
water_risk-387b06fe-2080-pes-2,ON-MAIN-387b06fe,Welland Mill,Water Depletion Label,Medium - High (25-50%),2080,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-79.235065 42.998265)
water_risk-387b06fe-2080-pes-3,ON-MAIN-387b06fe,Welland Mill,Interannual Variability Label,Low - Medium (0.25-0.50),2080,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-79.235065 42.998265)
water_risk-387b06fe-2080-opt-1,ON-MAIN-387b06fe,Welland Mill,Water Stress Label,Extremely high (>80%),2080,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-79.235065 42.998265)
water_risk-387b06fe-2080-opt-2,ON-MAIN-387b06fe,Welland Mill,Water Depletion Label,Medium - High (25-50%),2080,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-79.235065 42.998265)
water_risk-387b06fe-2080-opt-3,ON-MAIN-387b06fe,Welland Mill,Interannual Variability Label,Low - Medium (0.25-0.50),2080,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-79.235065 42.998265)
water_risk-de2f9639-2020-baseline-1,ON-MAIN-de2f9639,Clarabelle,Water Stress Label,Low (<10%),2020,baseline,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.056782 46.495822)
water_risk-de2f9639-2020-baseline-2,ON-MAIN-de2f9639,Clarabelle,Water Depletion Label,Low (<5%),2020,baseline,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.056782 46.495822)
water_risk-de2f9639-2020-baseline-3,ON-MAIN-de2f9639,Clarabelle,Interannual Variability Label,Low - Medium (0.25-0.50),2020,baseline,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.056782 46.495822)
water_risk-de2f9639-2020-baseline-4,ON-MAIN-de2f9639,Clarabelle,Groundwater Table Decline Label,Insignificant Trend,2020,baseline,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.056782 46.495822)
water_risk-de2f9639-2020-baseline-5,ON-MAIN-de2f9639,Clarabelle,Coastal Eutrophication Potential Label,High (1 to 5),2020,baseline,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.056782 46.495822)
water_risk-de2f9639-2030-bau-1,ON-MAIN-de2f9639,Clarabelle,Water Stress Label,Low (<10%),2030,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.056782 46.495822)
water_risk-de2f9639-2030-bau-2,ON-MAIN-de2f9639,Clarabelle,Water Depletion Label,Low (<5%),2030,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.056782 46.495822)
water_risk-de2f9639-2030-bau-3,ON-MAIN-de2f9639,Clarabelle,Interannual Variability Label,Medium - High (0.50-0.75),2030,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.056782 46.495822)
water_risk-de2f9639-2030-pes-1,ON-MAIN-de2f9639,Clarabelle,Water Stress Label,Low (<10%),2030,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.056782 46.495822)
water_risk-de2f9639-2030-pes-2,ON-MAIN-de2f9639,Clarabelle,Water Depletion Label,Low (<5%),2030,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.056782 46.495822)
water_risk-de2f9639-2030-pes-3,ON-MAIN-de2f9639,Clarabelle,Interannual Variability Label,Medium - High (0.50-0.75),2030,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.056782 46.495822)
water_risk-de2f9639-2030-opt-1,ON-MAIN-de2f9639,Clarabelle,Water Stress Label,Low (<10%),2030,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.056782 46.495822)
water_risk-de2f9639-2030-opt-2,ON-MAIN-de2f9639,Clarabelle,Water Depletion Label,Low (<5%),2030,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.056782 46.495822)
water_risk-de2f9639-2030-opt-3,ON-MAIN-de2f9639,Clarabelle,Interannual Variability Label,Medium - High (0.50-0.75),2030,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.056782 46.495822)
water_risk-de2f9639-2050-bau-1,ON-MAIN-de2f9639,Clarabelle,Water Stress Label,Low (<10%),2050,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.056782 46.495822)
water_risk-de2f9639-2050-bau-2,ON-MAIN-de2f9639,Clarabelle,Water Depletion Label,Low (<5%),2050,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.056782 46.495822)
water_risk-de2f9639-2050-bau-3,ON-MAIN-de2f9639,Clarabelle,Interannual Variability Label,Medium - High (0.50-0.75),2050,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.056782 46.495822)
water_risk-de2f9639-2050-pes-1,ON-MAIN-de2f9639,Clarabelle,Water Stress Label,Low (<10%),2050,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.056782 46.495822)
water_risk-de2f9639-2050-pes-2,ON-MAIN-de2f9639,Clarabelle,Water Depletion Label,Low (<5%),2050,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.056782 46.495822)
water_risk-de2f9639-2050-pes-3,ON-MAIN-de2f9639,Clarabelle,Interannual Variability Label,Medium - High (0.50-0.75),2050,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.056782 46.495822)
water_risk-de2f9639-2050-opt-1,ON-MAIN-de2f9639,Clarabelle,Water Stress Label,Low (<10%),2050,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.056782 46.495822)
water_risk-de2f9639-2050-opt-2,ON-MAIN-de2f9639,Clarabelle,Water Depletion Label,Low (<5%),2050,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.056782 46.495822)
water_risk-de2f9639-2050-opt-3,ON-MAIN-de2f9639,Clarabelle,Interannual Variability Label,Medium - High (0.50-0.75),2050,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.056782 46.495822)
water_risk-de2f9639-2080-bau-1,ON-MAIN-de2f9639,Clarabelle,Water Stress Label,Low (<10%),2080,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.056782 46.495822)
water_risk-de2f9639-2080-bau-2,ON-MAIN-de2f9639,Clarabelle,Water Depletion Label,Low (<5%),2080,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.056782 46.495822)
water_risk-de2f9639-2080-bau-3,ON-MAIN-de2f9639,Clarabelle,Interannual Variability Label,Medium - High (0.50-0.75),2080,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.056782 46.495822)
water_risk-de2f9639-2080-pes-1,ON-MAIN-de2f9639,Clarabelle,Water Stress Label,Low (<10%),2080,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.056782 46.495822)
water_risk-de2f9639-2080-pes-2,ON-MAIN-de2f9639,Clarabelle,Water Depletion Label,Low (<5%),2080,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.056782 46.495822)
water_risk-de2f9639-2080-pes-3,ON-MAIN-de2f9639,Clarabelle,Interannual Variability Label,Medium - High (0.50-0.75),2080,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.056782 46.495822)
water_risk-de2f9639-2080-opt-1,ON-MAIN-de2f9639,Clarabelle,Water Stress Label,Low (<10%),2080,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.056782 46.495822)
water_risk-de2f9639-2080-opt-2,ON-MAIN-de2f9639,Clarabelle,Water Depletion Label,Low (<5%),2080,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.056782 46.495822)
water_risk-de2f9639-2080-opt-3,ON-MAIN-de2f9639,Clarabelle,Interannual Variability Label,Low - Medium (0.25-0.50),2080,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.056782 46.495822)
water_risk-6e9b2449-2020-baseline-1,ON-MAIN-6e9b2449,Coleman,Water Stress Label,Low (<10%),2020,baseline,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.3397 46.6771)
water_risk-6e9b2449-2020-baseline-2,ON-MAIN-6e9b2449,Coleman,Water Depletion Label,Low (<5%),2020,baseline,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.3397 46.6771)
water_risk-6e9b2449-2020-baseline-3,ON-MAIN-6e9b2449,Coleman,Interannual Variability Label,Low - Medium (0.25-0.50),2020,baseline,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.3397 46.6771)
water_risk-6e9b2449-2020-baseline-4,ON-MAIN-6e9b2449,Coleman,Groundwater Table Decline Label,Insignificant Trend,2020,baseline,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.3397 46.6771)
water_risk-6e9b2449-2020-baseline-5,ON-MAIN-6e9b2449,Coleman,Coastal Eutrophication Potential Label,High (1 to 5),2020,baseline,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.3397 46.6771)
water_risk-6e9b2449-2030-bau-1,ON-MAIN-6e9b2449,Coleman,Water Stress Label,Low (<10%),2030,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.3397 46.6771)
water_risk-6e9b2449-2030-bau-2,ON-MAIN-6e9b2449,Coleman,Water Depletion Label,Low (<5%),2030,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.3397 46.6771)
water_risk-6e9b2449-2030-bau-3,ON-MAIN-6e9b2449,Coleman,Interannual Variability Label,Medium - High (0.50-0.75),2030,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.3397 46.6771)
water_risk-6e9b2449-2030-pes-1,ON-MAIN-6e9b2449,Coleman,Water Stress Label,Low (<10%),2030,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.3397 46.6771)
water_risk-6e9b2449-2030-pes-2,ON-MAIN-6e9b2449,Coleman,Water Depletion Label,Low (<5%),2030,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.3397 46.6771)
water_risk-6e9b2449-2030-pes-3,ON-MAIN-6e9b2449,Coleman,Interannual Variability Label,Medium - High (0.50-0.75),2030,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.3397 46.6771)
water_risk-6e9b2449-2030-opt-1,ON-MAIN-6e9b2449,Coleman,Water Stress Label,Low (<10%),2030,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.3397 46.6771)
water_risk-6e9b2449-2030-opt-2,ON-MAIN-6e9b2449,Coleman,Water Depletion Label,Low (<5%),2030,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.3397 46.6771)
water_risk-6e9b2449-2030-opt-3,ON-MAIN-6e9b2449,Coleman,Interannual Variability Label,Medium - High (0.50-0.75),2030,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.3397 46.6771)
water_risk-6e9b2449-2050-bau-1,ON-MAIN-6e9b2449,Coleman,Water Stress Label,Low (<10%),2050,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.3397 46.6771)
water_risk-6e9b2449-2050-bau-2,ON-MAIN-6e9b2449,Coleman,Water Depletion Label,Low (<5%),2050,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.3397 46.6771)
water_risk-6e9b2449-2050-bau-3,ON-MAIN-6e9b2449,Coleman,Interannual Variability Label,Medium - High (0.50-0.75),2050,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.3397 46.6771)
water_risk-6e9b2449-2050-pes-1,ON-MAIN-6e9b2449,Coleman,Water Stress Label,Low (<10%),2050,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.3397 46.6771)
water_risk-6e9b2449-2050-pes-2,ON-MAIN-6e9b2449,Coleman,Water Depletion Label,Low (<5%),2050,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.3397 46.6771)
water_risk-6e9b2449-2050-pes-3,ON-MAIN-6e9b2449,Coleman,Interannual Variability Label,Medium - High (0.50-0.75),2050,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.3397 46.6771)
water_risk-6e9b2449-2050-opt-1,ON-MAIN-6e9b2449,Coleman,Water Stress Label,Low (<10%),2050,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.3397 46.6771)
water_risk-6e9b2449-2050-opt-2,ON-MAIN-6e9b2449,Coleman,Water Depletion Label,Low (<5%),2050,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.3397 46.6771)
water_risk-6e9b2449-2050-opt-3,ON-MAIN-6e9b2449,Coleman,Interannual Variability Label,Medium - High (0.50-0.75),2050,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.3397 46.6771)
water_risk-6e9b2449-2080-bau-1,ON-MAIN-6e9b2449,Coleman,Water Stress Label,Low (<10%),2080,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.3397 46.6771)
water_risk-6e9b2449-2080-bau-2,ON-MAIN-6e9b2449,Coleman,Water Depletion Label,Low (<5%),2080,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.3397 46.6771)
water_risk-6e9b2449-2080-bau-3,ON-MAIN-6e9b2449,Coleman,Interannual Variability Label,Medium - High (0.50-0.75),2080,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.3397 46.6771)
water_risk-6e9b2449-2080-pes-1,ON-MAIN-6e9b2449,Coleman,Water Stress Label,Low (<10%),2080,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.3397 46.6771)
water_risk-6e9b2449-2080-pes-2,ON-MAIN-6e9b2449,Coleman,Water Depletion Label,Low (<5%),2080,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.3397 46.6771)
water_risk-6e9b2449-2080-pes-3,ON-MAIN-6e9b2449,Coleman,Interannual Variability Label,Medium - High (0.50-0.75),2080,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.3397 46.6771)
water_risk-6e9b2449-2080-opt-1,ON-MAIN-6e9b2449,Coleman,Water Stress Label,Low (<10%),2080,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.3397 46.6771)
water_risk-6e9b2449-2080-opt-2,ON-MAIN-6e9b2449,Coleman,Water Depletion Label,Low (<5%),2080,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.3397 46.6771)
water_risk-6e9b2449-2080-opt-3,ON-MAIN-6e9b2449,Coleman,Interannual Variability Label,Low - Medium (0.25-0.50),2080,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.3397 46.6771)
water_risk-f080c409-2020-baseline-1,ON-MAIN-f080c409,Copper Cliff Complex,Water Stress Label,Low (<10%),2020,baseline,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.068205 46.491445)
water_risk-f080c409-2020-baseline-2,ON-MAIN-f080c409,Copper Cliff Complex,Water Depletion Label,Low (<5%),2020,baseline,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.068205 46.491445)
water_risk-f080c409-2020-baseline-3,ON-MAIN-f080c409,Copper Cliff Complex,Interannual Variability Label,Low - Medium (0.25-0.50),2020,baseline,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.068205 46.491445)
water_risk-f080c409-2020-baseline-4,ON-MAIN-f080c409,Copper Cliff Complex,Groundwater Table Decline Label,Insignificant Trend,2020,baseline,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.068205 46.491445)
water_risk-f080c409-2020-baseline-5,ON-MAIN-f080c409,Copper Cliff Complex,Coastal Eutrophication Potential Label,High (1 to 5),2020,baseline,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.068205 46.491445)
water_risk-f080c409-2030-bau-1,ON-MAIN-f080c409,Copper Cliff Complex,Water Stress Label,Low (<10%),2030,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.068205 46.491445)
water_risk-f080c409-2030-bau-2,ON-MAIN-f080c409,Copper Cliff Complex,Water Depletion Label,Low (<5%),2030,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.068205 46.491445)
water_risk-f080c409-2030-bau-3,ON-MAIN-f080c409,Copper Cliff Complex,Interannual Variability Label,Medium - High (0.50-0.75),2030,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.068205 46.491445)
water_risk-f080c409-2030-pes-1,ON-MAIN-f080c409,Copper Cliff Complex,Water Stress Label,Low (<10%),2030,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.068205 46.491445)
water_risk-f080c409-2030-pes-2,ON-MAIN-f080c409,Copper Cliff Complex,Water Depletion Label,Low (<5%),2030,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.068205 46.491445)
water_risk-f080c409-2030-pes-3,ON-MAIN-f080c409,Copper Cliff Complex,Interannual Variability Label,Medium - High (0.50-0.75),2030,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.068205 46.491445)
water_risk-f080c409-2030-opt-1,ON-MAIN-f080c409,Copper Cliff Complex,Water Stress Label,Low (<10%),2030,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.068205 46.491445)
water_risk-f080c409-2030-opt-2,ON-MAIN-f080c409,Copper Cliff Complex,Water Depletion Label,Low (<5%),2030,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.068205 46.491445)
water_risk-f080c409-2030-opt-3,ON-MAIN-f080c409,Copper Cliff Complex,Interannual Variability Label,Medium - High (0.50-0.75),2030,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.068205 46.491445)
water_risk-f080c409-2050-bau-1,ON-MAIN-f080c409,Copper Cliff Complex,Water Stress Label,Low (<10%),2050,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.068205 46.491445)
water_risk-f080c409-2050-bau-2,ON-MAIN-f080c409,Copper Cliff Complex,Water Depletion Label,Low (<5%),2050,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.068205 46.491445)
water_risk-f080c409-2050-bau-3,ON-MAIN-f080c409,Copper Cliff Complex,Interannual Variability Label,Medium - High (0.50-0.75),2050,bau,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.068205 46.491445)
water_risk-f080c409-2050-pes-1,ON-MAIN-f080c409,Copper Cliff Complex,Water Stress Label,Low (<10%),2050,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.068205 46.491445)
water_risk-f080c409-2050-pes-2,ON-MAIN-f080c409,Copper Cliff Complex,Water Depletion Label,Low (<5%),2050,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.068205 46.491445)
water_risk-f080c409-2050-pes-3,ON-MAIN-f080c409,Copper Cliff Complex,Interannual Variability Label,Medium - High (0.50-0.75),2050,pes,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.068205 46.491445)
water_risk-f080c409-2050-opt-1,ON-MAIN-f080c409,Copper Cliff Complex,Water Stress Label,Low (<10%),2050,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.068205 46.491445)
water_risk-f080c409-2050-opt-2,ON-MAIN-f080c409,Copper Cliff Complex,Water Depletion Label,Low (<5%),2050,opt,https://www.wri.org/data/aqueduct-global-maps-40-data,POINT (-81.068205 46.491445)
